order_id,products
365450,5212 16797 22825 47209 21903 42265 21616 45007 26209 4799 15937 16349 34358 42625 35321 22935 38693 28204 4605 34969 43789 25890 24024 31553 45955 11905
2986891,24852 4210 28204 14161 34854 40278 23413
1112028,45123 25640 29487 33129 29640 37966 42871 27461
103309,12341
103310,24852 27344 47766 21137 41844 44632 32211 30696 32655 33000 23909 3999 30849 40997 44487 36036 15613 42948 35181
1485488,
889747,
234389,4952 17530 48453 47877 17744
1414039,260 5025 44799 39107 20738 1181 790 21158 46785 45886 43962
1545112,24852
2855833,18432 15582
2200475,33129
2462621,43852
2593694,13176 27966 13870 38293 46969 17794 23165 24184 44359 47788 12384 5876 22935 16987 24964 12745 28156 23375 36011 7175 12392 11440 6046 10768 35750 17652 14702
3117983,1559 7781 16589 21137 13740 27086 35140 27548 28204 35221 19677 3957 18090 26620 13712 21288 43662 21614 9550 25340 38274 30135 43889 5015 7563
2331553,12427 14715 21769 8571
2895219,5212 16797 24852 47209 42265 25146 11777 4920 43772 6348 28204 35221 36724 36316 18362 46906 33198 45840 5460 26283 13225 39428 6532 31100 30949 25936 1947 26047 35992
234405,8424 31683 48205 43252 46025 21330 5130
758694,47209 26209 35948 5876 27845 18594 6104
3249063,13176 30450 24852 30489 42356 47209 248 8424 11068 8277 11520 27086 27012 28204 32655 16953 36929 19677 40310 10831 33000 23233 48722 23375 3952 16145 17419
2069417,
2749445,7963 22963 24852 46676 13870 38293 10339 17530 14778 17461 20015 24841 25025
758699,13176 7963 24852 16168 5782 1194 14233 41385 39097 35956 49141 6182 13245 25640 19164 9322 34300 25837 38511 1536 3390 38483 14833 1447 10084 11707 40459 66 39308 8372 26 30744 31747 38054 38150 42574 43622 3584 47605 10236 16304 37920
1284253,28051 42547
3097416,35321 35914 36624 12126 29848 45379
2069428,6184 12341 47402 2433
234425,24852 37646 21903 46969 28985 38159 47626 12703 27845 12341 30233 12020 19248 23835
2069434,22559 24852 40706 27521 31506 24964 27845 32655 32689 31883 14467 6104 48415
1151931,
365502,38928 19691 26914 40120
627647,13351 18523 22124 24852 32792 18926 24799 38164 6348 11352 13263 93 8490 42093 33682 30420 11315 46436
758724,24852
1545161,10326 21137
2587238,24852 9387 24838 47977 30353 42460 31964 33909 27275 39947 30597 45441
758734,49235 36036
496592,15290 14252 33589
627667,
1283029,45066
2593751,19057 21137 39275 37067 1463
3249112,
1087652,
1676258,21137 18465
126459,29447
2200548,
3249126,
1545192,16797 24852 34050 12817 34703 41488 29553 27246 7116 29695 23527 29302 1465 38296
365545,
3380203,21386 32566 7898 16234 48370
2331629,8424 24184 5618 19511 6383 1062
1546408,24852 21903 33731 44632 432
2986995,24852 21903 21413 18479 24184 22935 24964 22008 33370 4605 1158 21295 28849 49191 9092 13076 26283 45788 11941
1283061,13176 16797 21709 22825 24852 27966 37646 39928 14992 21137 21903 40604 13870 45007 11520 31683 9839 17794 28985 43295 37687 44359 14947 18465 44632 12206 27086 10017 35221 7088 27845 46906 27307 10246 26620 25890 49191 32465 29487 432 46720 45 42244 49520 25435 28226 44765 40268 19821 25767 35233 47990 37859 43908 15386 45693 12039 9741 2982 17027 41007 36258 5130 11598 14488 31188
627702,26209
1743017,47719 30639
234488,
3249148,
1020925,
1938430,24852 38456 37011
2724864,1559 16797 24852 39877 47144 47792 21137 43961 49683 40706 15592 19678 26209 28985 28842 44359 47626 33731 42450 41950 46667 28204 24964 46906 48747 4605 5479 34969
1218731,30489 20899 36216 43643 26364
2200582,
1676298,19348 49141 16650 39876
3118092,22825 27966 39877 47144 47766 21137 44683 31717 40706 45007 26209 30391 39275 17794 23165 38777 26940 27104 34126 5876 34243 1689 5652 37385 41950 46667 48745 39993 41259 43504 7969 16759 19048 41065 43768 6218 49383 1244 5825 33294 5250 38383 3245 5114 15040 34134 6291 32935 28576 10804 23835 6008 3188 26746 30886
1020942,47144 12013 19894 49157 48645 40174 22166 39312 42949
3119277,
2855952,49235 46676 19006 23719 28204 33198 23630 40001
2724884,13176 27966 47209 21903 42265 27521 8277 41950 24964 14233 18362 28745 35547 4942 30233 43122 9138 781 4066 38118
3053742,
3380246,
75758,24852
103448,
2462748,5681
889886,
496673,13176 17758 47209 21137 21616 26209 26620 27730 36418 1408 44393
1676322,26209 44632 27086 23543 19660
1020965,
234536,
410460,24852 30489 47766 21137
1545258,
103467,329 30385
1185359,
2054242,43154 31651
1283121,13351 24852 11777 21288 31808 25837 44075 40345 16198 39032 40354 42495 34744 46992 8678 45835 1154 48906 7354 23048 25023
2724916,
234552,4210
234554,
1283131,3634
1807420,5212 7781 39877 21137 26209 26790 28204 44056 32550 44795
2331709,
1807422,
3058610,
103488,
1283138,
3249223,24838 20632 34243 41950 5161 48220 6774 18433 23473
1545291,13176 40571 5876 21543
889932,11512 28083 16489
1989303,
234576,44292
1938513,10326 13176 21137 21903 27156 9839 30827 15200 26914 21292 5068 12732
444263,44683 26209 42736 28842 41220 42625 4210 5025 34234 4605 40332 26283 45862 3800 35121 790
3118164,35951 21709 24852 47209 47766 21137 21903 4920 9598 26209 17794 26790 47626 18465 33731 27086 9076 8174 11512 3464 20082 30720 49520 26283 17622 46294 39578 27655 4314
2462805,45005
2069590,13176 5212 19057 22825 27966 39928 47209 47766 21137 21903 8518 45007 39275 23165 34358 38159 25931 26940 36695 46979 33731 5876 22935 5077 28199 41950 48745 24964 10831 3957 35547 10749 4367 18090 41065 45200 8174 25640 40174 43122 46313 21125 25340 36792 5514 41242 27286 7676 47658
3380312,
2856028,30489 47766 4656 22224
1021022,48679 27845
2593887,
1021025,
3241921,
1545315,24852 30720
1721190,47209 17429 8968
1021030,21903 13249 27845 47029 3405
1938535,
1021032,13176
2856042,39877 47209 3376 11777 21616 28289 31717 26209 32299 47042 5876 22935 44142 21405 38312 21938 45063 4656 12193 29487 47630 32717 17789 32429 1783 43908 17526 32935 29722 32204
365676,25133 25472 5082
2485778,36691
1743037,21903 35547 46802 47182 9184
1414256,26604 22935 37119 8174 7898 27744 44625 23383
1627049,24852 47766 26209 47626
1676402,5212 24852 49683 40706 4920 42450 12069 35221 2966 8615 16290 33736 37552 12341 32465 36082 39225 38944 1542
2593907,24852 21137 4210 35383 43122
416189,16797 42282
2462837,
1283190,13176 40706 27845 43928 23543 33768 6104 12392
2331767,
2593912,16797 27966 21137 17982 16696
1713316,13176 27966
2312279,44632
2331771,
2593916,
2987136,24852 35948 5746 18811 36431 44701
2139437,13176 24852 27966 21137 29871 9839 18465 44987 19895 43086 45633 41658 25753 39721 18770 19731 42518
889986,
496773,49235 24852 1194 28331 2574
1676423,26209 10957 2120 31808 40997 29610
496776,27413 13249 1017
1133859,
1414287,24852 49683 10151 49610 38118
1545360,16953 40603
3380369,
3249300,41787 2966 35914
1983342,24852 47766 42557 26209 16349
1414295,9358 36051
1238608,10957 5296 31808 6809 32403
1153220,
2311398,24852 47626 41950
1655663,13176 45066 30391 5646 34658 27086 32655 10912 12745 1463 2091 11941 46485
627870,43739 2457
2331807,21709 20842 15130
103833,43961 21462 43154 8736 48722 7485 26701 43392 41151 3826 14209 28071 44414 17360 46257
2331810,34448 14633
2200745,24852 5025 7644 25952 18610 17689
1938602,43154 1160 20998
3119303,7156
39112,15902 33894 36316 13944
1283251,13176 17122 45051
496820,36029
2593973,21137
1021111,196
3249336,
1938617,
2200764,49235 16797 24852 47144 43961 21573 47626 36574 26620 23909 8174 25272 1398 45645 47630 26223 42495 6647
1152189,7948 28476 27705 44670
2856127,30450 24852 34590 6347
2331840,13869 10673 7069 27761 16341 37722
3118273,24852 42585 43772 38400 8859 16489
1414338,260 18465 22935 45504
1283267,19660
1941143,26209 28985 21019 8475 19246
1545413,44625
3380422,25199
1007290,49235 46572 4138 36550 44580
2276336,2770 15221
3381452,34862 33852 16170
2987210,26062
3380428,17122 7781 10132 22950 6348 18721 35221 41596 3583 6218 32642 17807 25346 24235 27023 1215 46575 30257 14466 24937 12920
1021133,23909
1021135,46061
496852,16797 24852 45066 47766 21903 8424 26346 47626 41290 27845 37119 27531 1158 432 33768 40146 35628 41665 12383
234709,27966 47209 13245 18770
627928,47912 6656
234714,
365787,12341 32455
3141157,
956624,11492
2900859,14084 30450 5450 19057 24852 30489 32052 47209 47766 21137 21903 28289 25659 45007 8277 46969 17794 17706 42585 17948 48745 22115 36554 49175 24489 10749 11140 33043 1158 26369 18849 19478 2643 1025 3952 30020 5120 17807 16145 37825 4274 35503 42479 3896 43122 2326 32579 48628 3579 6692 7175 26032 30742 19173 21393 4357 42944 9595 38944 5547 18829 49026 2979 10482 48179 19904 18765 25533 30291 14126 40645 5764 5883 17988 32652 48957 9881 31478 10080 22416 38641 13496 36869 47059 33862 34002 1240 48175 5671 43258 35902 9182 20589 23534 41271 20407 29761 2504 12893 48352 14115
1470651,
1426285,13176 47209 21903 24830 329 18583 48116
560218,13176 22035 44910 5496 30233 6656
1676521,
3380458,33894 14901 14414
3272231,
3249388,47766 42557
3380461,24852 8277 25513 30233 13166 6046 25837 11129
3380465,49683 11520 5646 44632 49374 4781 12315 35958 28745 18095 11497
627954,43352 33768 21292
2987251,6184 17207
1152244,16797 20574 24852 45066 47766 21903 28373 40706 27104 27845 23044 32465 39558 29691 19966 611
365817,49683 38560
1504847,24852 24184 38689 34262 42495
234747,21137 26209 2078 27104 24964 35958 3481 4605 47029
1830443,
1284310,21137 4920 28204 1940 42562 30169 25204 28572 45611
1283335,
1830444,
2069770,24852
3379680,196
627985,49683 10132 15290 3919 10912 1117 31981 13576
2725139,
1545494,
1611993,19677 1463
2069786,24852 47766
1676571,20947
2200860,27966 44359 15078 21553 2974 41273 27360 29487 3389 38200 1700 28092 40486 41860 33007 35761 39351 36214 45951 4289 19953 26318 21290
3380510,
1021215,13176 28842 5077 35921 1511
1807649,5479
1938722,
3053787,45106 28946 34160
1676582,
628007,26209
1545512,
3249450,5876 5785 4977
3381397,
2856237,
1283377,39409 32655 18070 26911
1545523,
628020,21288
2463031,16797 47611 44042 38063
1807672,
234809,13176 30489 47209 21903 20995 42585 41950 46667 39619 8174 40229 22260 4410 13457 32163 44670
628028,13176 27966 39928 47209 47766 40706 48679 28985 5876 35140 1194 23029 30290 18811 3020 44949 13014 37971
2069822,
12184,13829 6348 40174 31371 26668
1527390,13176 20754 26604 31717 16185 5876 22935 41950 21938 35939 7156 8324 13949 12644
3249474,24852 47141 31231 15269 25581 14002
496965,13176 4920 13575 30827 2433
759110,14084 4957 5450 24852 46676 47209 43961 21616 45007 21405 44548 32689 11140 25890 33401 11182 39947 40724 41998 20740
1283399,
509739,
1283403,13176 35951 39928 47209 21137 21903 40604 45007 17794 28985 44359 5134 41950 24830 14678 24964 5479 42768 42445 26369 8174 44229 14955 6740 29662 13852 38383 19706 37288 1039 5115 9808 12039 21367 25533 27267 29195 36342
496972,6615
1807694,27966 40571 47766 21137 21903 42265 8277 11520 26209 39275 38777 13629 22935 27044 45633 8736 25010 29627 10749 44310 4656 6182 46692 2825 48953 329 42719 3880 38108 9337 1076 44097 44703 42002 27000 41637 32597 35188 30459 12375 43052
2200914,
2922723,13176 12000 27966 40198 21137 44375 14766 37103 23288 12341 25466 11512 11046 34012 5785 20580 19180 17183 37158 1203 13702 30630 18670 39747 1337 24668 19054 42471
1676629,
890200,16965 38889
714872,
759130,26165
2987355,13176 7963 37646 47209 21616 12315 45104 25466 19660 21230 34270 8654 41770 46279 8773
151849,5322 24852 37646 42342 21616 42828 34358 17600 28928 47626 22935 47759 21513 10749 45763 44560 4656 36011 42460 22888 8087 30442 32579 9825 26282 10761 13113 44948 40233 45177 36621 42118 40469 2983 4114
3045526,13176 21903 5258 12341 30827 46266 21292 16283 8803 31985
956645,13176 5450 22963 24852 27966 39928 47209 21137 22035 28289 27521 45007 48679 11520 30391 43295 38777 34126 41220 44359 46979 36070 22935 34243 17948 21405 46667 43154 14678 24964 18288 10246 20734 18918 33000 18234 24082 27695 36389 23634 9955 47900 20186 27241 49086 39577 3390 16396 33031 16896 46990 24360 1710 21946 13524 19311 7325 26084 10126 12975 14355 22683 40941 9227 49448
2725217,34358 47626 27845 20392 29603
628067,24852 40992 27156 1529 20144 12069 15872 29095 36076 42768 45763 8204 29307 8022 6719 27454 43945 11452 429 17191 35628 20876 8478 48002 26665 21050 41242 3562 20711 28132 14399 18566 12975 11371 15785 32636 18769 31007
2136294,24852 31717 26209 28842 35321 5025 27086 18439 23803 33041 44799 39107 23504 36086 13733 37065 34050 10070 42117 3800 28092 48894 17334 6286 11869 44042 42696 34487 22024 4897 21822 14087 36186 49217 2323 37659
2725223,33198 15424
628072,13176 47209 27104 32655 5785 36011
890217,22935
1874151,13176 19057 27966 30489 47209 21137 26209 33787 44359 5876 11140 42445 33000 5785 30233 1463 13646 20113
628076,49235 24852 47209 46969 16768 37067 34668
2594159,14715
2200946,8048 2120
2966419,24852 27966 37646 39928 47792 26604 7559 33043
103796,49235 47209 42736 41290 32691 41950 24964 5479 19508 12916 41658 26634 10315
1676661,43352 38768
628087,24852 27104 47626 4605
757494,43295 5077 5782 7788 2390 11983 22882 35147 3434 25469 46341 46435 21435 6318 47525
2987386,21137 12440 22255 24320
628091,36011
759165,13176 21903
3228565,16797 24852 45066 47766 21137 21903 49683 8424 13198 31683 42828 43352 17794 18531 42736 46979 47626 33731 5746 44142 24964 23044 4793 49191 48857 33768 15995 31288 43394 6046 10761 22089 11710 42495 22556 35078 18786
1181877,24852 8277 47626 12496 15902 38400 34050 32429 47862 12939 5803 46284 14469
890242,
563435,47766 41220 17461 16083
2407272,23650 20367 19660 11741 11197
2866582,
1807751,35951 40706 8277 25199 26209 2078 30480 44632 5876 17948 35221 24964 5479 5031 35939 30233 38383 46226 6347
1938824,24852 6799 33846 39408 32466
2463113,24852 18465 33198 48848 42964 8859 34300 14645 3913
497034,
1283469,21387
3380622,
1152399,16797 24852 27966 45066 21137 13802 26209 39275 46969 20632 27104 36695 18465 35321 44632 5876 22849 15872 28204 27845 8174 36591 46069 23029 36082 6740 35898 8153 22952 22113 41665 13838 46252 7131 17316 25762 12975 20042
2805418,49235 21137 42265 43295 5479 20247
3118482,22825 21137 26209 23879 44375 8580 16759 32839 13733 33636 27662 4294 1804 33402
2463123,13176 5212 46969 28204 27845 43768
890262,21137
497047,24852 47766
234905,1940 25839
2987418,35951 47209 21903 43295 46667 29941 7916
1545627,
628124,5025
1283487,14233 2120 18564
3380644,1511 11448
103845,13575 8048 14161 33768
2856358,26209 47031 5785 11712 10527 9114 24362 38220 15587
374442,20842 44663 19536
497065,24852 15290 24184 26165 4347
978503,
1153266,44799 6350 11463 21497 43435 7828 36624 18950 40300 36390 41783 34389 29886
234927,25146 45603 5258 33198 25466 19348 10032 15700
890288,
1152433,196 12427 37710 22362 5258 45051 12476 37980
759220,
103861,47766 21573 47626 18534 46842 39132 45064 22750 28031 28157 36431 10473 34024 39921 8474 32438 2102 34531
1175113,5212 14233 25705 19660 34335 2677 14366
2235086,13176 4957 18523 21709 22825 40571 46676 21137 22035 42265 31717 11068 25659 27521 45007 48679 31343 11136 41540 42736 38159 38777 13083 16185 27104 44359 18465 28465 35321 44632 12797 27086 17948 46667 39013 35221 24964 27845 45633 18362 40709 45123 47087 10749 42110 26620 44449 1999 23543 26165 41658 45535 20082 47029 19660 32515 40593 39475 23554 4809 41806 45210 26177 10385 30027 19125 46990 10199 40078 9807 9346 16641 10130
628154,34358
1152443,47766 45007 28204 18027
497086,13176 47209 44661 8834 24390 25272 35842
2069951,13176 8048 8571 9189
497089,35221
1146963,16797 24852 37646 47766 21137 21903 43961 31717 45007 26209 27156 42736 3634 34448 18441 24184 28842 28928 47626 22935 44142 19003 41950 46667 24830 24964 27845 45633 20118 37947 46906 34969 5337 45063 13535 25890 14778 45013 42701 23375 45535 7911 31433 25753 48595 39984 48094 6104 15995 31288 44765 19173 47900 11499 17553 30849 10212 3631 38890 19706 33098 581 24235 21526 24850 18200 25630 35968 16218
2069956,26209 28842 33100 31127 43100 27885
2332101,13176 47209 29447
3249606,23020
2201032,
103882,
1021388,13176 27966 47766 21137 27521 8277 28204 16249 33401 38827 25340
2788023,20754 21108
2594254,5258 12341
890319,196
2069969,4987 502
1676757,18523 24852 9405 4681 33178 19933
1807830,44683 22362 38768 46931 8571 4724
3159711,
1414620,42265 43352 20995 6184 8571 6758
366045,17122 49235 16797 21903 26604 43352 37687 13575 32478 12341 21288 8048 35561 32303 6369 8571 32403 4639
3065438,7693 23955 34185 22809
2463200,24852 39877 26209 30391 18531 42736 47626 24964 38689 31915 26894 32703
1938913,5479 25466 34339
2987490,12606 5114 32080 49310
104699,
1807846,25640
1414631,21137 12341 13259 39108 3265
2069992,21137 24964 30776 37506 44182 34197 48164
2725354,41787 16797 24852 45066 47144 47766 8021 15143 21137 21903 40604 26604 45007 47042 47626 41950 29328 27992 26369 25890 28849 432 48953 23854 48642 35986 20536
379849,41787 27344 33894 47877 277 6383 22882 40009 12218 14726 7131 7631 22438 18285
628206,24852 33754 46979 47626 43772 14233 1940 15923 48370 11456 41468 45279 18116
1938928,24852 37646 12845 40706 48775 19678 39275 27104 5077 36772 9493 10957 12013 33819 16254 24382 32689 49517 29675 44560 39408 14897 7156 5296 17341 32727 12125 3880 8153 31384 21330 9741 27429 14927 14890 36005 46811 14962 11894 36476 40038
3390644,21137 6631 40174 14218
3249652,5450 36425 36316 47977 45622 13595
103925,11777 5785 13603
2070007,
2398463,11885
103932,27966 21137 11520 7485 37158 10761 28593 10106
2463229,24852 34969 39055 5785
1037852,12817 43631 22624
2463233,42460
3249666,
3359659,13176 38928 39657 49235 16797 21903 43352 37687 14715 10509 12341 2855 30827 30720 21572 31805 3798 31651 42500 37600 13042
1414660,13176 14084 35951 49235 19057 47209 12845 21903 30391 46969 20995 42585 40723 21506 9421 42768 7673 18918 28123 28851 43192 19660 46616 25138 26629 45210 33120 29864 22227 9739 49026 4376 11688 18708 19904 9808 31555 1757 33156 21626 35871 43258 6962 21002
